TIME,SUPPLY_VOLT_SET,SUPPLY_VOLT_MEASURE,CONV_VOLT_MEASURE,LOAD_VOLT_MEASURE,SUPPLY_CURRENT_SET,SUPPLY_CURRENT_MEASURE,CONV_CURRENT_MEASURE,LOAD_CURRENT_MEASURE,SUPPLY_POWER_SET,SUPPLY_POWER_MEASURE,CONV_POWER_MEASURE,LOAD_POWER_MEASURE,TEMP_AMB,TEMP_MEASURE,TEMP_SENSE,PAD
8.93,10.00,10.00,5.08,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,68.90,
9.41,10.00,10.00,5.00,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
9.89,10.00,10.00,5.00,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
10.39,10.00,10.00,5.02,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
10.87,10.00,10.00,5.03,5.01,0.00,0.00,0.01,0.00,,0.03,0.03,0.00,-99.00,-99.00,68.90,
11.35,10.00,10.00,5.00,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
11.84,10.00,10.00,5.01,5.01,0.00,0.00,-0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
12.33,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
12.90,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
13.40,10.00,10.00,5.06,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
13.91,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
14.40,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
15.09,10.00,10.00,5.08,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,68.90,
15.60,10.00,10.00,5.11,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
16.08,10.00,10.00,5.12,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
16.56,10.00,10.00,5.04,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
17.22,10.00,10.00,5.02,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
17.74,10.00,10.00,5.16,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
18.23,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
18.71,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
19.20,10.00,10.00,5.00,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
19.68,10.00,10.00,5.10,5.01,0.00,0.00,-0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
20.16,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
20.67,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
21.16,10.00,10.00,5.14,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
21.65,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
22.13,10.00,10.00,5.03,5.01,0.00,0.00,0.00,0.00,,0.03,0.03,0.00,-99.00,-99.00,68.90,
22.63,10.00,10.00,5.08,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
23.14,10.00,10.00,5.05,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
23.72,10.00,10.00,5.14,5.01,0.00,0.00,0.00,0.00,,0.03,0.03,0.00,-99.00,-99.00,69.35,
24.21,10.00,10.00,5.06,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,68.90,
24.72,10.00,10.00,5.02,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
25.20,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
25.68,10.00,10.00,5.07,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,68.90,
26.18,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
26.67,10.00,10.00,5.01,5.01,0.00,0.00,0.01,0.00,,0.03,0.04,0.00,-99.00,-99.00,68.90,
27.16,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
27.66,10.00,10.00,4.99,5.01,0.00,0.00,0.01,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
28.23,10.00,10.00,5.11,5.01,0.00,0.00,0.01,0.00,,0.03,0.00,0.00,-99.00,-99.00,68.90,
28.72,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
29.20,10.00,10.00,5.04,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
29.70,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
30.52,10.00,10.00,5.10,5.01,0.00,0.00,0.00,0.00,,0.03,0.00,0.00,-99.00,-99.00,69.35,
31.05,10.00,10.00,5.02,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
31.54,10.00,10.00,5.03,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
32.18,10.00,10.00,5.02,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,69.35,
32.66,10.00,10.00,5.01,5.01,0.00,0.00,0.00,0.00,,0.03,0.01,0.00,-99.00,-99.00,68.90,
33.18,10.00,10.00,5.14,5.00,1.00,0.23,1.00,0.25,,5.42,5.12,1.25,-99.00,-99.00,68.90,
33.86,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.42,5.13,4.96,-99.00,-99.00,68.90,
34.35,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.42,5.15,4.96,-99.00,-99.00,69.35,
34.84,10.00,10.00,5.05,4.97,1.00,0.54,0.00,0.00,,5.42,0.00,0.00,-99.00,-99.00,68.90,
35.66,10.00,10.00,5.08,5.03,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,68.90,
36.14,10.00,10.00,5.01,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,68.90,
36.63,10.00,10.00,5.02,5.03,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,68.90,
37.13,10.00,10.00,5.03,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,68.90,
37.62,10.00,10.00,5.02,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,68.90,
38.14,10.00,10.00,5.00,5.03,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,68.90,
38.63,10.00,10.00,5.16,5.03,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,69.35,
39.11,10.00,10.00,5.04,5.03,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,68.90,
39.62,10.00,10.00,5.04,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,69.35,
40.12,10.00,10.00,5.00,5.03,1.00,0.00,0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,68.90,
40.70,10.00,10.00,5.04,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.21,-99.00,-99.00,69.35,
41.31,10.00,10.00,5.03,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,68.90,
41.80,10.00,10.00,5.06,5.03,1.00,0.00,0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,68.90,
42.29,10.00,10.00,5.10,5.03,1.00,0.00,-0.00,0.00,,0.02,0.00,0.00,-99.00,-99.00,69.35,
42.79,10.00,10.00,5.05,5.03,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,68.90,
43.41,10.00,10.00,5.01,5.02,1.00,0.00,-0.00,0.00,,0.02,0.01,0.00,-99.00,-99.00,69.35,
44.12,10.00,10.00,5.15,5.02,1.00,0.01,1.00,0.00,,0.11,5.13,0.00,-99.00,-99.00,68.90,
44.75,10.00,10.00,5.14,4.97,1.00,0.54,1.00,0.93,,5.42,5.13,4.62,-99.00,-99.00,68.90,
45.25,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,68.90,
45.81,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,68.90,
46.29,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
46.78,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,68.90,
47.28,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,68.90,
47.77,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.11,4.96,-99.00,-99.00,68.90,
48.26,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.35,
48.76,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,68.90,
49.25,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.12,4.96,-99.00,-99.00,68.90,
49.76,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,68.90,
50.25,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
50.74,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,68.90,
51.24,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.35,
51.73,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
52.25,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.35,
52.74,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
53.24,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.80,
53.73,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
54.23,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.17,4.96,-99.00,-99.00,69.35,
54.73,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
55.22,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
55.70,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.80,
56.20,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
56.67,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
57.16,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.35,
57.66,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.35,
58.15,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.80,
58.64,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.12,4.96,-99.00,-99.00,69.35,
59.14,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.80,
59.64,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,69.80,
60.14,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,69.80,
60.63,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.80,
61.15,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.80,
61.63,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.80,
62.12,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.80,
62.64,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,69.80,
63.12,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,69.80,
63.65,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,69.80,
64.14,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.25,
64.63,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.25,
65.13,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.25,
65.62,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.25,
66.24,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,70.25,
66.72,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,70.25,
67.20,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
67.72,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,70.25,
68.21,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,70.25,
68.69,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
69.19,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
69.67,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.25,
70.16,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.25,
70.66,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
71.16,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,70.70,
71.66,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,70.70,
72.15,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,70.70,
72.63,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
73.11,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.15,
73.61,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.15,
74.10,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
74.61,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.15,
75.11,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.15,
75.61,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
76.12,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
76.60,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,70.70,
77.11,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,71.15,
77.61,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,71.15,
78.13,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.15,
78.62,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.15,
79.14,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.15,
79.62,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.15,
80.13,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,71.15,
80.62,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.15,
81.11,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.60,
81.76,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.60,
82.30,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.60,
82.80,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.60,
83.32,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.60,
83.83,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,71.15,
84.34,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,72.05,
84.85,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.05,
85.35,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.05,
85.86,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.05,
86.37,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,71.60,
86.88,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.05,
87.37,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.05,
87.87,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.05,
88.39,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.05,
88.90,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.05,
89.39,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.05,
89.91,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.05,
90.42,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.11,4.96,-99.00,-99.00,72.05,
90.91,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.05,
91.42,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.05,
91.92,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.50,
92.43,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.05,
92.94,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.05,
93.49,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.50,
94.01,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.05,
94.53,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.50,
95.05,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.17,4.96,-99.00,-99.00,72.50,
95.59,10.00,10.00,5.15,4.97,1.00,0.54,0.99,1.00,,5.43,5.12,4.96,-99.00,-99.00,72.50,
96.12,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.50,
96.64,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.50,
97.19,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.50,
97.75,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.50,
98.34,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.50,
98.86,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.50,
99.58,10.00,10.00,5.14,4.97,1.00,0.54,0.99,1.00,,5.43,5.12,4.96,-99.00,-99.00,72.50,
100.12,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.50,
100.78,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,72.95,
101.34,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.95,
101.93,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
102.69,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
103.25,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
103.84,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
104.54,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
105.50,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,72.95,
106.13,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,72.95,
106.75,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
107.32,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
107.89,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
108.56,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,72.95,
109.12,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,73.40,
109.70,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
110.34,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,73.40,
110.97,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
111.54,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
112.16,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
112.73,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,73.40,
113.44,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,73.85,
114.19,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
114.98,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,73.40,
115.66,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
116.29,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.16,4.96,-99.00,-99.00,73.40,
116.92,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
117.55,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.40,
118.20,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
118.85,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,73.85,
119.48,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.15,4.96,-99.00,-99.00,73.85,
120.16,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
120.88,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
121.56,10.00,10.00,5.15,4.97,1.00,0.54,1.00,1.00,,5.43,5.12,4.96,-99.00,-99.00,73.85,
122.22,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
122.93,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
123.62,10.00,10.00,5.15,4.97,1.00,0.54,0.99,1.00,,5.43,5.15,4.96,-99.00,-99.00,74.30,
124.30,10.00,10.00,5.14,4.97,1.00,0.54,1.00,1.00,,5.43,5.13,4.96,-99.00,-99.00,73.85,
